variant,threshold,coverage,recall,precision,false_global,false_per_image_mean,false_per_image_p90,false_per_image_p95,ldhn_recall,ldhn_precision,ldhn_per_image_recall_p50,ldhn_per_image_recall_p75,ldhn_per_image_recall_p90,ldhn_images_with_support,pearson,spearman,auroc,auprc,auroc_high_vs_hard_negative,monotonic_pairs,monotonic_valid_pairs,target_high_prevalence
d7c_mc_topk_hn_ordinal,0.4138233294089635,0.7682267252604167,0.9372835334233962,0.5188814159367032,0.28075438255330953,0.49067371563427004,1.0,1.0,0.7743274501726924,0.428873004610675,0.84,0.975,1.0,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.4187343716621399,0.7603857421875,0.9327810286300369,0.5217137469203585,0.26705601443477095,0.47472181787080237,1.0,1.0,0.760643330179754,0.43427561289522243,0.8201634877384196,0.9698795180722891,1.0,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.4235166683793068,0.7526131184895833,0.928135010084233,0.5244763524655308,0.2535776108031254,0.45974668299270727,1.0,1.0,0.7466740300480279,0.43960524807914225,0.798469387755102,0.95703125,1.0,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.4281736977398395,0.7448726399739584,0.9232852020099579,0.5271575041830571,0.24116715069480088,0.4440781526803077,1.0,1.0,0.7323244897312516,0.44460689473221354,0.7777777777777778,0.9431137724550899,1.0,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.43271535634994507,0.7370548502604166,0.9184124317352917,0.5299372966336275,0.22888420623105196,0.43014945570865093,1.0,1.0,0.718260129553263,0.44998043230428053,0.7533718689788054,0.9375,1.0,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.4371430493891239,0.7293204752604167,0.9134707748594522,0.5326755851723242,0.2173440403969562,0.4156091125918462,1.0,1.0,0.7041912427064048,0.4551372448054114,0.7333333333333333,0.9315068493150684,1.0,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.44146507134040197,0.721436767578125,0.9083693393392244,0.5354892236504958,0.2059282023163217,0.40080434475546195,1.0,1.0,0.6898145423764106,0.46053164419247017,0.7142857142857143,0.9244444444444444,0.9988066825775657,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.4456898272037506,0.713502197265625,0.9031148224830559,0.5383121671305952,0.19523282762753955,0.3875571791466522,1.0,1.0,0.6756958621719863,0.4660754987978893,0.6872586872586872,0.9137931034482759,0.9972196478220574,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.44981709122657776,0.7054313151041667,0.8974689914618885,0.5410672631668808,0.18501882449703047,0.37418427498759166,1.0,1.0,0.6607080615445899,0.47131287820566636,0.6640253565768621,0.9,0.995774647887324,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.44999999999999996,0.7050777180989584,0.8972106667074884,0.5411827915413155,0.18459164708770207,0.373623007181082,1.0,1.0,0.6600607478962306,0.47155002635604265,0.6640253565768621,0.9,0.995774647887324,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.4538029134273529,0.6974361165364583,0.8917514035644989,0.5437833536267684,0.17525431401365055,0.3606861076553903,1.0,1.0,0.6461367144532011,0.47677898618496645,0.6344827586206897,0.8930099857346647,0.9942418426103646,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.45767571578423183,0.6894466145833333,0.8859132641150559,0.5464835598069859,0.1658627867906544,0.34685256122459956,1.0,1.0,0.6315834740372906,0.48234484761325297,0.6162790697674418,0.8717948717948718,0.9932432432432432,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.4614669382572174,0.681346435546875,0.8798445459033521,0.5491923746937103,0.15678367289686854,0.33467305252488017,0.9941176470588236,1.0,0.6170438136279893,0.4880435366355776,0.5914634146341463,0.8548387096774194,0.9893617021276596,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.4651561379432678,0.67320556640625,0.8736437950393993,0.5519163236565184,0.1478065715187432,0.3193635689356859,0.967741935483871,1.0,0.6020605396694626,0.4937008166295471,0.5625,0.8421052631578947,0.9851951547779273,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.4687144160270691,0.6649971516927083,0.867108178753076,0.5545491425365157,0.139572248770271,0.30607838071344246,0.9607843137254902,1.0,0.5867649255589305,0.4991182336950244,0.5459183673469388,0.8227848101265823,0.9827115559599636,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.47218153774738314,0.6569698079427083,0.860700768085603,0.5571771785535334,0.13184798860010138,0.29259399645640455,0.9523809523809523,1.0,0.572225265149629,0.5045360026501591,0.5361596009975063,0.8105263157894737,0.9775561097256857,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.47554713264107706,0.6489314778645834,0.8541967248248176,0.5598163798411602,0.12461785155266236,0.2819084424257063,0.9436619718309859,1.0,0.5575407513364989,0.5100039750894395,0.5064935064935064,0.803680981595092,0.9738175675675675,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.47883491615454354,0.6408345540364583,0.8474697568685682,0.5624252737449322,0.1174100297430241,0.27048555492786347,0.9295774647887324,1.0,0.5428381308478903,0.5158248810660611,0.4890282131661442,0.7777777777777778,0.9660194174757282,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.48203152418136597,0.6328304036458333,0.8407207834702773,0.565003304947648,0.11082703459180648,0.260641257695577,0.9014084507042254,1.0,0.5284931171999837,0.5215683997033675,0.4732142857142857,0.7558528428093646,0.956687898089172,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.4851684043804804,0.624730224609375,0.8335737985985404,0.5674636903819813,0.10468396841437484,0.250761196926943,0.859375,1.0,0.5131839230828426,0.5266681222910289,0.4506172839506173,0.7449856733524355,0.9505582137161085,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.48823645835121476,0.6167024739583333,0.8264382948269989,0.56992969158252,0.09881187298166644,0.24079038950134946,0.8471074380165289,1.0,0.4980603223893569,0.5317134697072937,0.43293492695883135,0.7333333333333333,0.9393939393939394,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.4912290036678314,0.6084712727864583,0.8188779903482217,0.5723552356961011,0.09292383809338609,0.2314040108224715,0.8333333333333334,1.0,0.4821445546436833,0.5366438597728715,0.41975308641975306,0.7228478023973847,0.9369369369369369,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.49416046117742857,0.6003206380208334,0.8113195993861438,0.5747715115349057,0.08730358605871458,0.22056169106711138,0.782608695652174,1.0,0.46619257354705246,0.5414038186559004,0.3967828418230563,0.6982310093652445,0.9152542372881356,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.497035376727581,0.5919278971354167,0.8034292132767442,0.5772518735538474,0.08170883715295821,0.20914607660646833,0.7446808510638298,1.0,0.4497471855436303,0.5465823132994087,0.379746835443038,0.6666666666666666,0.9066147859922179,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.4998490512371063,0.58343994140625,0.7951943941614779,0.5796471348009781,0.07632448906075164,0.19871672777734095,0.717948717948718,1.0,0.43282649730889533,0.5510399317661839,0.36363636363636365,0.6430801248699272,0.8872017353579176,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.49999999999999994,0.5829402669270833,0.7947236690534598,0.5798005631584899,0.07600251205819814,0.19825824256856878,0.717948717948718,1.0,0.4318668435085305,0.5513879336750912,0.36293436293436293,0.6426877470355731,0.8872017353579176,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.5026080350081126,0.5747880045572916,0.7865548662643179,0.5819797408889572,0.07123342695106906,0.18900374343271512,0.6831683168316832,0.9945504087193461,0.41528565543901896,0.5551272819687407,0.33884297520661155,0.6164383561643836,0.858957219251337,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.5053358674049377,0.5660770670572917,0.77762544058722,0.5842267524732405,0.06629219572376285,0.1799465334796653,0.6666666666666666,0.990909090909091,0.39764070018514075,0.558772080478853,0.3159509202453988,0.5966101694915255,0.8429054054054054,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.5079861879348755,0.5574507649739583,0.7686051228669073,0.586385603993019,0.06176220245021311,0.17106576405147678,0.6515151515151515,0.9761904761904762,0.3799459515736964,0.5617612807367449,0.3006134969325153,0.5634588563458857,0.8333333333333334,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.5106158579389254,0.5487186686197917,0.7595015671701767,0.5886612914349021,0.05726408808780727,0.1627580817122036,0.6212121212121212,0.967741935483871,0.3637631103647137,0.5658636885355566,0.2796610169491525,0.5454545454545454,0.8166666666666667,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.5131982326507568,0.540020751953125,0.750191351669926,0.5908104177733573,0.05314214487689958,0.1538949538141226,0.6086956521739131,0.965034965034965,0.348078202731392,0.5696390076228434,0.2619047619047619,0.5142857142857142,0.7940503432494279,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.5157340481877326,0.5313492838541667,0.7406036762482826,0.592778310426054,0.04948244587757861,0.145672759233501,0.5663716814159292,0.8627450980392157,0.3325924685283347,0.5726198640813018,0.25,0.48697394789579157,0.7780429594272077,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.5182090997695923,0.522740478515625,0.73103991978538,0.5947596574107156,0.04602039612734987,0.1366274594442221,0.5073746312684366,0.7941176470588235,0.3175367678678937,0.575672526137837,0.2356164383561644,0.4608695652173913,0.7711670480549199,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.5206405823429425,0.5139864095052084,0.7211518222419527,0.5967076560376132,0.04288669916190343,0.12850763458698314,0.4444444444444444,0.7817258883248731,0.3022456804262311,0.5782404240025634,0.21428571428571427,0.4507462686567164,0.7245762711864406,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.5230080783367157,0.5054366048177084,0.7113938438340751,0.5985906818842324,0.03989645729660458,0.11856712309700991,0.3687315634218289,0.7544378698224852,0.2873529398450974,0.5805690454632755,0.2,0.4222539229671897,0.7070938215102975,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.5253396923343341,0.49681396484375,0.7013622325382034,0.6003923110313931,0.03718037406714336,0.10975698468077773,0.3333333333333333,0.7446808510638298,0.272175019125176,0.5821464878733601,0.18617021276595744,0.3950617283950617,0.6955128205128205,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.527616916100184,0.48837483723958336,0.6913650645429182,0.602061271589612,0.03459180648225779,0.10368155084661741,0.32142857142857145,0.717948717948718,0.25702425841847243,0.5831305008678148,0.17391304347826086,0.37438423645320196,0.6666666666666666,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.5298553705215454,0.479864501953125,0.6811602799857635,0.6036945175801207,0.03224551862206595,0.09675982938202386,0.28125,0.6911764705882353,0.24163358426167766,0.5827956284868931,0.16711590296495957,0.35555555555555557,0.6426512968299711,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.5320856253306071,0.4711385091145833,0.6706397651732307,0.6053788421843558,0.03008412844650878,0.09123398755565498,0.25,0.6608695652173913,0.22628365012470972,0.5822220151643974,0.1523517382413088,0.3333333333333333,0.6096491228070176,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
d7c_mc_topk_hn_ordinal,0.5343047976493835,0.462373046875,0.6599106770404786,0.6069867151033856,0.028002435548811395,0.08579679442803635,0.2222222222222222,0.5652173913043478,0.21098803601417754,0.5805639978077823,0.14240506329113925,0.3148036253776435,0.5714285714285714,599,0.5496378245758332,0.517479385753199,0.8455740268877702,0.6442368793472579,0.9406998269246774,4,4,0.42529134114583333
